t0,m0,mw,x,y,z,area,dt
3250042380160.8936,2.6599600442332706e+20,7.549917,1039517.75464,5761631.942519,-13000.0,2229182234.582199,49.5986328125
3250292633017.664,4.1866391391876586e+20,7.681244,819827.768801,5358994.119476,-15243.243243,4501429586.483589,27.78271484375
3250328574401.1187,4.190752625749314e+19,7.014861,191591.050337,5007167.041695,-13000.0,566101607.156461,18.16650390625
3250357653566.7666,6.026855489131295e+19,7.120061,747990.397472,5353967.851364,-9000.0,562029745.934513,16.9765625
3250770425107.268,5.5540035717254074e+20,7.763071,311625.196149,5112785.902512,-12000.0,4507071288.479108,77.90966796875
3250972325403.1655,2.108480755447482e+20,7.482646,1019989.293496,5600085.536333,-13500.0,1558270040.81512,38.4599609375
3251006719540.0137,3.191549318337799e+22,8.936001,1645617.10653,6579435.052599,-19459.459459,67165008715.50994,174.8359375
3251343451411.8843,9.179634555834309e+19,7.241884,1050385.527888,5860595.932996,-11250.0,1096281692.302117,24.619140625
3251586494226.177,2.1894660111103115e+20,7.493559,60388.6714,4785693.021711,-5400.0,2042517893.206708,63.7158203125
3251677197264.014,7.48103691850228e+20,7.849308,327540.921,5113052.882326,-12750.0,5546907088.618698,120.23388671875
3251875248494.2383,1.3509841039204406e+20,7.353767,649024.422214,5224076.232927,-7500.0,1009049747.670872,32.453125
3252303971265.2944,2.265502335801601e+20,7.503443,1903534.83449,7241987.404576,-19621.621622,3163968457.611976,41.8984375
3252605944654.1836,1.0566247662404513e+20,7.282614,169682.270534,5000154.404828,-6000.0,1262806198.176318,27.64306640625
3253083102500.284,5.3199775448483504e+19,7.08394,609257.230144,5307353.049022,-12000.0,688632018.773624,21.162109375
3253247303695.1855,6.254333291360655e+19,7.130787,1127787.620149,5691436.234676,-10928.571429,881445238.433494,18.7744140625
3253328353953.821,4.29105166945061e+19,7.021709,785030.18602,5387466.403627,-11700.0,524405466.514597,17.29296875
3253771336088.4673,2.0278729714256062e+20,7.47136,1003466.425231,5558444.393974,-10928.571429,1434981805.505987,24.9375
3253922192209.684,5.962605680019774e+19,7.116957,848233.944454,5431901.946569,-10800.0,610087115.512473,19.53173828125
3254093077454.1685,6.97043603338343e+19,7.162173,1031155.790423,5906024.646861,-12000.0,782232234.980762,18.09326171875
3254348332662.402,7.039432197479166e+19,7.165025,795685.457357,5359672.958886,-3000.0,677146586.223785,17.7998046875
3254511982816.992,8.126057853177235e+19,7.206587,110718.058835,4923375.240856,-6658.536585,881447718.907447,23.84326171875
3254774911533.11,1.6913205162923499e+22,8.752151,1847769.021034,7122080.652108,-19783.783784,44681853614.45238,150.98681640625
3254817778073.211,4.9777285876113454e+20,7.731354,136153.591112,4929984.497157,-16451.043101,5328254842.489266,43.18310546875
3255332871834.848,7.386834604420963e+19,7.178972,539972.590325,5261694.638918,-8100.0,855346086.440673,25.84521484375
3255344142301.573,6.828604409588501e+19,7.156221,863610.430164,5396491.116415,-10567.567568,680056575.035121,21.22998046875
3255562607486.8843,4.020630344147003e+19,7.002863,450224.906289,5039142.525101,-8100.0,352886750.479933,13.267578125
3255891782186.1294,9.697813486651762e+19,7.257783,-11660.212184,4479551.270847,-16682.926829,1374825805.500388,23.22998046875
3256130950374.929,3.154055408881931e+20,7.599246,195089.746699,5006685.515132,-19200.0,3134220044.584425,38.45849609375
3256149029073.4717,4.58404028732477e+19,7.040832,723048.876232,5312114.319221,-12000.0,530469671.258293,19.38134765625
3256369988262.139,2.3218078106198816e+20,7.510551,313192.062738,5113596.686485,-13000.0,2142645325.242005,58.32080078125
3256549433320.2954,1.1104756637114301e+20,7.297006,174361.740601,4997183.966849,-3863.636364,1340561919.090881,27.798828125
3256862460311.203,1.060435917289009e+20,7.283656,722290.832757,5340362.537272,-8400.0,1020532535.259591,22.9541015625
3257012347593.06,7.20114146652243e+19,7.171601,1164423.916154,5750672.285036,-7714.285714,781177103.88867,30.70068359375
3257160333352.1714,1.4916581567104025e+20,7.382446,1049997.095299,5789054.77705,-3600.0,1310738962.837362,36.60107421875
3257849986638.622,2.2823984406154153e+20,7.505594,172210.506384,4991001.626132,-14500.0,2727800510.453769,43.5810546875
3257986342502.547,1.140653914143406e+20,7.304769,808988.780151,5377526.157224,-7200.0,1149224887.257616,30.56103515625
3258044541280.894,1.1454104571424047e+20,7.305974,665120.756754,5290400.798785,-4000.0,1154659592.672445,36.65234375
3258053560264.777,2.0414023854508392e+20,7.473286,1903534.83449,7241987.404576,-19621.621622,2692375239.073323,46.203125
3258109480949.2285,6.561633339732932e+19,7.144675,729570.469243,5342250.27581,-12600.0,564811875.216141,14.41943359375
3258701173051.4336,7.505337947072384e+20,7.850247,320297.980839,5118228.355052,-3000.0,5551842518.540306,118.875
3258905983406.9087,4.0696519115989565e+19,7.006372,1054124.003638,5913844.261882,-6000.0,534726809.098255,17.27099609375
3259014851920.1465,1.0330634753956228e+20,7.276085,631715.310175,5287623.286646,-9900.0,1055877393.476674,30.44287109375
3259150773132.87,9.221932043753934e+19,7.243215,778637.105632,5374056.498443,-6000.0,917853646.468194,20.052734375
3259279535477.106,4.701580484861466e+19,7.048163,836306.358483,5433580.680648,-13000.0,447959074.871652,14.697265625
3259307624055.673,5.534822609590789e+19,7.095402,966395.361067,5754491.227184,-9900.0,591352588.276975,17.95068359375
3259756862522.118,2.913045339136931e+20,7.576231,597972.622737,5305895.691312,-3600.0,2232426449.258779,54.66943359375
3260131828409.963,4.823873977950902e+19,7.055597,875544.779387,5485474.254457,-12600.0,708635325.376993,27.22900390625
3260196543221.96,8.145976654744129e+19,7.207295,95620.131948,4904358.77663,-10463.414634,866086463.710134,25.4228515625
3260826630413.8374,2.1059319673388409e+21,8.148963,10012.611752,4564966.056618,-16682.926829,15237701621.213818,128.88671875
3260944519739.7227,8.629244288762873e+21,8.557315,1915780.090197,7219550.980524,-15405.405405,37703627419.12137,216.43115234375
3261169767398.6396,5.8259311121217356e+19,7.110244,731643.318069,5356189.779291,-5400.0,591155254.807472,13.47900390625
3261546344275.7397,8.366983793304776e+19,7.215046,172310.598519,4992215.334418,-11392.857143,975601131.831806,28.6162109375
3261632295961.156,2.9863566192097264e+20,7.583428,662567.992892,5317284.598372,-9900.0,2660196503.08149,50.623046875
3261836116732.5703,1.0385006119813148e+20,7.277605,789378.600799,5349625.659967,-10000.0,868264521.034613,21.501953125
3262338253959.548,6.720770966817948e+19,7.151613,993372.870042,5765671.654689,-4153.846154,732906197.764504,17.75634765625
3262701580010.064,4.417835554058286e+19,7.03014,742710.674051,5323734.930133,-11000.0,551466405.30059,24.3056640625
3262737663448.6855,2.329880033262178e+22,8.844889,1771805.907597,6816516.347285,-17675.675676,63250504635.5633,242.41796875
3262777336383.6035,2.957384402989048e+20,7.580605,313192.062738,5113596.686485,-13000.0,2577353864.229672,57.07958984375
3262801983768.9062,6.5710960299402715e+19,7.145092,1088657.69104,5627814.914815,-12214.285714,918086938.048721,28.41943359375
3262811363953.985,4.7845900442107924e+20,7.719896,616650.726066,5318078.343906,-12000.0,3576088865.415421,52.86181640625
3263158741065.2017,7.26485393223625e+19,7.174151,504274.501896,5171280.875789,-6300.0,714836353.086237,30.6123046875
3263477168225.114,4.148863694356815e+19,7.011953,565546.522377,5269894.487714,-9000.0,603421351.734116,22.08935546875
3263587538996.3003,8.239251782384026e+19,7.210592,412410.91147,5141968.987586,-3600.0,769852358.471523,31.58251953125
3263679756239.315,2.128444310658584e+20,7.485375,1042307.305751,5525068.360219,-19621.621622,2457915379.658236,42.41455078125
3264005695191.775,2.107808044675358e+20,7.482554,59137.099735,4789123.629344,-3600.0,2056708477.975535,64.88671875
3264087354073.705,5.2948477888353395e+19,7.082569,638936.81387,5220812.723912,-4153.846154,578135695.228771,20.28857421875
3264209680530.5757,3.287866334528386e+20,7.611276,1909186.49097,7231632.131937,-17675.675676,3751253375.294523,39.53369140625
3264950745702.734,5.642218473818483e+19,7.100967,1031120.881843,5539555.491939,-8357.142857,853585537.714819,29.060546875
3265090624484.3716,8.677451087558297e+19,7.225595,720951.354545,5340614.162184,-9000.0,836338948.370851,19.447265625
3265142307845.939,6.631457930477025e+19,7.147739,175596.860985,5046486.934128,-11700.0,605552787.383422,19.44091796875
3265553376959.53,6.389815591356832e+19,7.136992,749441.662227,5352901.907361,-6300.0,563705964.920719,17.7890625
3265706956998.782,8.082245004394408e+20,7.871688,326549.728182,5112460.542492,-12750.0,5536884727.772045,111.90576171875
3265884770182.3804,5.333385175127437e+19,7.084669,1052009.451416,5902236.668395,-13500.0,567168586.722941,15.517578125
3266012551484.832,6.302166033161887e+19,7.132993,968435.826962,5642124.224859,-5000.0,659944980.922165,20.2578125
3266203876757.897,7.689802811837456e+19,7.19061,90545.913336,4899632.470568,-9658.536585,884831567.247541,32.6396484375
3266853680532.669,7.779582719184336e+19,7.193971,1145704.343661,5710991.47939,-3857.142857,677474564.118028,19.783203125
3267204616534.4126,9.808526935674092e+21,8.594403,1905014.732914,7237453.993983,-18972.972973,38136389334.32361,227.21484375
3267422723254.2344,4.316848688247305e+19,7.023445,1045121.062089,5843926.4755,-1500.0,603882761.995098,19.955078125
3267591715689.588,1.0120596397646561e+20,7.270137,536899.597606,5260098.711483,-8100.0,1032924769.494259,19.984375
3267801519388.956,2.68842214493148e+21,8.219665,144701.384843,4957033.955401,-13548.387097,15144956647.858717,173.078125
3268007577241.215,2.2016962234230057e+21,8.161838,804052.913193,5399923.7212,-19621.621622,13889229231.633186,85.228515625
3268051043256.257,8.943771814679162e+19,7.234347,944268.366296,5577051.809886,-11700.0,850463460.465215,25.89990234375
3268267376580.602,2.4024390546782264e+20,7.520435,313192.062738,5113596.686485,-13000.0,2083883808.662125,56.98779296875
3268578759786.509,5.326397867369403e+19,7.084289,1021666.725788,5803340.095344,-9000.0,565462541.806749,15.705078125
3268684900125.174,4.127291369592797e+19,7.010443,136809.147476,4947112.273115,-9257.142857,513182799.226002,19.38720703125
3268850048525.8936,1.2100576638766483e+20,7.321871,624320.345311,5283396.500105,-12000.0,986858867.831264,24.63525390625
3268962890271.043,4.231005960511392e+19,7.017629,905138.640611,5673212.934804,-13090.909091,561367059.533258,17.83642578125
3269291134156.279,1.8483043976519107e+20,7.444516,745106.684888,5385733.314813,-13000.0,1603878436.373386,41.630859375
3269531929500.627,7.095003895935476e+19,7.167302,758770.156123,5357304.495391,-13000.0,827595105.855766,22.4736328125
3269791048310.907,7.5190204201903e+19,7.184108,84820.416729,4895579.472996,-6965.853659,857747342.464649,35.4384765625
3270249072871.454,1.5106228881374727e+20,7.386104,664712.48287,5291376.80892,-10000.0,1154564341.375314,25.931640625
3270349331323.193,1.2242030777187469e+20,7.325236,842499.026589,5382398.196324,-10900.900901,1297484884.750953,40.91650390625
3270847075697.2227,1.24657465427544e+20,7.330479,561132.206181,5347087.117343,-8100.0,1002581762.989091,33.78125
3270890318450.4785,5.456177043979277e+19,7.091259,1127572.270796,5695250.463609,-12857.142857,549045604.94364,16.15234375
3270893688190.901,4.2931423275135795e+20,7.688517,1909186.49097,7231632.131937,-17675.675676,4197478778.224279,41.4189453125
3270912987396.583,8.700980301643483e+19,7.226379,711066.584021,5343576.767073,-12600.0,808759744.658711,17.63525390625
3270949753857.656,5.710956913133428e+19,7.104473,1043947.115421,5926977.394202,-9750.0,724082636.625794,23.265625
3270961949799.448,2.648975286947638e+20,7.548719,598989.516722,5303384.247271,-8100.0,2234291645.981127,62.18701171875
3271864903274.8804,7.079683694762508e+19,7.166676,710777.104065,5329040.851412,-12000.0,783356548.782874,20.24609375
3272109146638.136,5.709178349959044e+19,7.104382,173636.438615,5001251.873113,-7285.714286,786659655.603748,26.53662109375
3272432556184.8496,7.838399632581988e+20,7.862818,322153.595656,5118600.99543,-3750.0,5531898220.223142,120.6806640625
3272992415313.2095,7.709692135642735e+19,7.191358,975613.081774,5622828.995527,-11000.0,750310006.336714,22.52587890625
3273203990325.519,6.2932322354593235e+19,7.132583,733652.944697,5345443.257318,-11700.0,562984667.735541,15.0595703125
3273623618258.0615,6.776531398320524e+20,7.820672,169521.548625,4982343.212272,-16500.0,6979124829.190628,49.74267578125
3273689617957.418,2.717616387746025e+20,7.556125,1905143.920665,7239941.587207,-19135.135135,3393924479.03936,43.32373046875
3273871008664.4033,1.4077362187722945e+20,7.365681,219150.611327,4917225.13562,-12600.0,1148535976.441421,31.67822265625
3274001104686.543,5.703658728888881e+19,7.104102,797868.118337,5349036.806764,-5785.714286,697966203.913352,19.1044921875
3274346507071.093,2.854978797009568e+20,7.570402,312962.097652,5113864.045562,-11000.0,2518900210.869235,64.17919921875
3274488009669.6816,5.767152958639536e+19,7.107308,89063.126537,4898659.364494,-8429.268293,864909539.498027,39.01416015625
3274775891056.0854,6.647995362559006e+19,7.14846,61299.605868,4790042.242403,-9900.0,809389245.846674,26.6298828125
3274848815523.392,4.63322141755324e+19,7.043922,786544.610659,5388354.590247,-12600.0,560742716.20806,18.86181640625
3275114481084.643,5.085859995717701e+19,7.07091,966964.534864,5551054.787935,-12600.0,526666384.12036,20.5703125
3275181853716.9424,3.0542918817601035e+20,7.58994,744182.07844,5402057.391565,-12000.0,2208404083.89668,49.80078125
3275373283895.98,9.066080117288257e+19,7.23828,146035.292125,4961893.423929,-11056.654224,1187554203.735663,26.37060546875
3275431012310.641,8.937242482783762e+22,9.234136,1781147.510472,6875164.155575,-19297.297297,209358676721.58704,723.373046875
3275558683526.392,1.3565916098237723e+20,7.354966,572012.302161,5273443.902027,-11700.0,1505541303.152927,31.07275390625
3275632617216.46,5.026309520536506e+19,7.067499,838460.406357,5438473.336811,-3000.0,494516816.131118,16.21484375
3276069628724.555,6.260697306785573e+19,7.131082,688367.470358,5233676.393285,-12461.538462,725232485.797384,24.76416015625
3276315619387.904,4.641401445656698e+19,7.044433,649780.313653,5288216.400855,-8100.0,780313185.669915,11.59375
3276364408074.0337,7.266065400484416e+19,7.1742,784390.842001,5377914.666731,-6000.0,768740704.241357,26.33837890625
3276384256378.6694,3.324871403436672e+20,7.614517,968681.542142,5504207.382878,-7714.285714,2394918335.918005,57.52392578125
3276478344217.9556,6.229497943349898e+19,7.129635,883825.905363,5488843.267141,-4000.0,745167851.306558,26.533203125
3276487716141.15,7.990179039144095e+19,7.201704,122156.081694,4932517.458676,-9247.458472,1197177850.908106,17.27734375
3276734375877.314,1.0999522754219722e+20,7.294249,960016.476654,5547572.369385,-9900.0,1108864193.633264,39.59521484375
3277040766146.939,7.696534973153214e+19,7.190863,516433.585487,5254491.306,-10800.0,958463720.682003,29.35009765625
3277069790345.18,3.560209446133374e+20,7.634317,251075.570039,5068324.591022,-16941.176471,2503299059.63038,51.2294921875
3277190723226.745,1.0541025810718853e+20,7.281922,497378.758864,5141360.994481,-11769.230769,920718257.547683,24.1923828125
3277282387332.021,4.906521673823894e+19,7.060516,997592.046841,5685867.278338,-6300.0,655738559.644458,17.9638671875
3277522448982.6387,1.3270731305749792e+20,7.348597,706849.721172,5279409.201321,-8307.692308,991136594.022056,27.3955078125
3278140628351.5947,2.116671851893112e+20,7.483769,950598.666151,5588098.403442,-12000.0,2081571325.180812,55.0322265625
3278577744748.287,1.9922900781635925e+20,7.466235,1100432.895255,5654568.950399,-9642.857143,1600185529.598768,26.806640625
3278924325886.3477,1.9253221822082292e+20,7.456336,1903534.83449,7241987.404576,-19621.621622,2604140603.160465,37.91259765625
3279125291715.797,4.1077763061108335e+19,7.009071,773362.523839,5657638.99416,-6300.0,426445166.260505,13.95263671875
3279375429153.9487,4.348066067617234e+19,7.025531,705891.205121,5299425.475462,-13090.909091,501487364.427302,19.87646484375
3279502541504.3257,1.980197975401936e+20,7.464472,558720.666684,5182544.361207,-8250.0,1728863877.138193,49.91796875
3279567342863.1577,7.423872035530295e+19,7.18042,82742.529748,4894386.397026,-4878.04878,838546157.365063,34.6259765625
3279627476494.446,7.826064049956491e+20,7.862362,324694.113365,5112087.902114,-12000.0,5537164739.192522,115.17236328125
3279696405094.322,5.595140198152448e+19,7.098541,1005527.839607,5653189.640867,-11000.0,593875223.973494,15.0869140625
3279711440473.5054,9.329986930737912e+19,7.246587,1048426.450956,5923306.761887,-7500.0,927866512.726848,21.025390625
3280058526553.8823,9.899433862704782e+19,7.26374,714295.646974,5314483.928826,-4200.0,906065969.963424,19.20263671875
3280094514253.717,6.218470727191764e+19,7.129122,747990.397472,5353967.851364,-9000.0,575545424.497392,18.23291015625
3280314275718.6133,3.338132250139004e+20,7.615669,314961.558452,5116798.259573,-3000.0,2598707499.927532,59.2275390625
3280820470903.554,1.651095555641204e+20,7.411848,432022.026641,4872402.077872,-10384.615385,1371490611.314561,35.634765625
3281255515683.8525,4.988645914311806e+19,7.065322,1112271.050604,5696089.786853,-7071.428571,521438187.329455,16.2451171875
3281461423475.3457,1.9393744452436458e+21,8.125108,16992.18047,4593210.311279,-18300.0,13469499446.770891,105.3916015625
3281617816869.1055,1.014334635732259e+20,7.270788,868953.388245,5379700.912874,-9000.0,1168980205.684688,45.3037109375
3281679770339.2827,1.387489451992666e+20,7.361486,706702.863736,5309084.496847,-11000.0,1152608583.440463,29.126953125
3281768062012.4155,1.3747572120099783e+22,8.692151,1906360.66273,7236809.768257,-18648.648649,58243519179.97382,315.9775390625
3281949353079.767,6.544746956749615e+19,7.143929,127044.36492,4953598.38537,-7885.714286,1208901104.740541,26.341796875
3282348042646.3423,3.1840428839885675e+20,7.601986,597818.249825,5305101.260333,-4500.0,2365088895.466201,53.41552734375
3282724103458.6353,1.1636059360182164e+20,7.310537,1067399.235535,5608425.270335,-12857.142857,1090300799.626872,21.9375
3283094740543.5273,4.189735073843943e+20,7.681458,-22881.307061,4503655.040744,-8487.804878,3569973692.823638,47.0537109375
3283373206687.3916,1.148249098498578e+20,7.306691,403636.802205,5073806.669988,-6230.769231,942312247.207437,29.44140625
3283526707155.231,9.107808447654147e+19,7.239609,972232.421579,5623212.219141,-13000.0,959718655.345954,27.14453125
3283578025410.6284,4.395644316505615e+19,7.028682,138451.183585,4948763.38768,-11314.285714,515206135.187068,16.26513671875
3283581034900.9004,5.912287028862212e+19,7.114504,1091973.949555,5615574.467807,-6428.571429,848097230.942315,28.8662109375
3284116589175.671,6.8068952155482735e+19,7.155299,471066.895049,5131536.007998,-12461.538462,788223759.030624,26.2734375
3284470446794.217,4.93433894749482e+19,7.062153,732719.886718,5357642.949185,-6300.0,537397747.97441,13.41943359375
3284506297435.6626,7.201326289916562e+19,7.171608,969218.068542,5459849.549981,-11571.428571,731204007.755317,18.650390625
3284803519159.3457,1.882969146237704e+20,7.449895,689146.24358,5330453.283738,-11700.0,2023922608.009375,53.576171875
3284862406970.922,2.1235369841783987e+20,7.484707,1928967.288652,7195388.677699,-10864.864865,2723739256.683923,40.01416015625
3284944992160.7515,7.222023626468598e+19,7.172439,96408.840296,4905981.570713,-7609.756098,881439175.643509,31.908203125
3285129842366.9375,1.10853325579669e+20,7.296499,147650.920784,4960899.482547,-11941.186562,1775669524.598263,25.54833984375
3285246170068.715,3.114774185258845e+20,7.595618,68946.39266,4696727.930521,-4500.0,2059191252.422645,43.9931640625
3285517995209.912,5.5613162980248165e+20,7.763452,809865.903119,5377688.756557,-18648.648649,5216403371.43322,34.083984375
3286121188621.115,7.384242206838607e+19,7.178871,949278.139606,5477539.626987,-12214.285714,569472688.963312,16.59765625
3286230912213.63,1.679824644343512e+20,7.416843,591793.777995,5286647.839896,-11700.0,1407016879.014652,30.2431640625
3286324343041.316,2.8140018831874303e+22,8.89955,921428.201934,5436352.08343,-17189.189189,70107567893.3337,218.5634765625
3286325173981.709,1.2599167593971096e+20,7.333561,800062.264777,5567962.588853,-9900.0,1065426631.510677,34.44580078125
3286332330947.671,4.245439773218511e+19,7.018615,175825.868651,4990630.022787,-16888.215488,667034384.065188,20.64501953125
3286333374165.9653,5.42090807277221e+19,7.089381,200819.91807,5019334.123567,-11000.0,670122526.783772,17.2333984375
3286393034834.803,6.100120357182248e+19,7.123559,1125688.818313,5686648.883664,-11571.428571,812150487.28627,23.3388671875
3286435361562.31,9.977825973978903e+19,7.266024,143044.581719,4954243.239582,-13153.33187,1651361705.442611,46.0634765625
3286503231604.073,7.2539092084260766e+19,7.173715,758167.946835,5356255.377426,-11000.0,814497508.649259,22.884765625
3286555661387.7095,3.504192905187923e+20,7.629725,127215.925848,4908855.981754,-18941.366721,3742952840.078985,56.86279296875
3287038622397.1123,5.038532323500931e+19,7.068203,1030040.241958,5874965.849219,-7500.0,473824852.995856,15.279296875
3287046385264.2446,8.367870894906536e+20,7.881743,326549.728182,5112460.542492,-12750.0,5561093681.192945,111.76513671875
3287046387379.7827,3.1469763386984523e+20,7.598596,313614.345596,5115736.159205,-4000.0,2532996356.581321,52.97802734375
3287051168002.375,4.3025569393816584e+19,7.022484,566307.640695,5263029.853833,-10800.0,523245332.467732,15.45703125
3287473143582.751,6.3601398993351795e+19,7.135644,746317.11784,5354372.105999,-10800.0,569766980.70224,16.6630859375
3287714564277.3,3.2002004488954392e+22,8.936785,1905956.675661,7235728.115209,-18648.648649,99633432981.32109,497.4990234375
3287911609907.969,9.590957011098655e+19,7.254575,713035.1676,5316292.984583,-5400.0,956562632.686347,20.25537109375
3288072992599.7266,1.4745839948883306e+20,7.379113,167629.522108,4976673.611572,-16483.965015,1907887849.855435,40.45068359375
3288500943789.4014,1.5363751988629635e+20,7.390998,1021128.388066,5774442.323242,-12600.0,1240827398.232807,32.134765625
3288856570437.571,2.485479561096396e+20,7.530273,642548.750622,5332991.302908,-14000.0,1884527005.813492,28.18310546875
3288931882932.271,1.6358102877394744e+20,7.409155,571419.751742,5270113.423144,-3600.0,1783414947.314857,35.666015625
3289665359770.6973,5.7423616841452585e+19,7.10606,595252.028981,5207718.92351,-8100.0,847977830.573604,18.26171875
3289715096312.5244,1.8808876828793386e+20,7.449575,692153.238877,5327846.998694,-7200.0,1796031838.02325,29.97998046875
3289845854590.3955,4.012667907041668e+19,7.002289,1139601.563471,5719630.399144,-12214.285714,519114418.675072,22.06591796875
3289950054202.0156,8.27880858679587e+19,7.211979,156758.998175,4975073.444625,-7285.714286,939421500.911019,26.2724609375
3290621478238.292,4.5303128017071374e+19,7.037419,1032723.252711,5914627.477045,-6000.0,628683840.73364,20.736328125
3290710764594.6934,8.299699273453817e+19,7.212708,97671.525486,4907174.200328,-8560.97561,855988552.918935,23.7138671875
3290730146319.2886,9.326063802575017e+19,7.246466,138808.922481,4949941.000704,-9171.428571,937294601.064544,24.654296875
3290986473722.8193,2.446348925799681e+20,7.525679,1918465.087728,7211890.099514,-14270.27027,2904856032.643654,34.16845703125
3291180759178.854,1.0278095585906508e+20,7.274608,539142.032864,5262380.962164,-10800.0,970492166.421471,17.53662109375
3291406037117.406,2.7973188774351104e+20,7.564495,303548.913747,5117137.169144,-13000.0,1963757627.601962,43.044921875
3291958674827.8164,4.025733491361742e+19,7.00323,965772.547698,5757250.616298,-9900.0,401439427.070355,11.27001953125
3292118883039.0386,8.669389622666835e+19,7.225326,599515.800087,5283461.953973,-12600.0,927325203.720757,20.61767578125
3292473885686.8394,2.2941795245241087e+20,7.507085,310293.711731,5111699.484347,-13000.0,2087064814.642439,52.9091796875
3292941696929.871,1.0531958736424018e+20,7.281673,377742.811275,4916830.258253,-10384.615385,804122223.21764,25.3623046875
3293009715315.6123,5.145028392952253e+19,7.074259,256994.571383,5086096.872973,-11000.0,640207479.312218,31.9228515625
3293272751252.307,1.8975594745931668e+20,7.45213,652688.977169,5364672.02063,-10800.0,1649595180.099422,43.052734375
3293283701840.7793,3.98363686436787e+19,7.000186,149707.705892,4938671.120224,-18944.802867,787800817.657463,27.3916015625
3293525174403.51,2.288082358696185e+20,7.506314,592924.523829,5304126.246802,-6000.0,2053929388.957598,54.81298828125
3293663980882.06,1.1312983917051416e+20,7.302385,125518.518769,4949297.910154,-6725.074546,1183009301.684444,23.4892578125
3294024383789.645,1.42832744103234e+22,8.703219,1903130.847421,7240905.751529,-19621.621622,56888073571.96426,315.921875
3294157998671.908,7.88468531813624e+20,7.864523,327540.921,5113052.882326,-12750.0,5541971309.556947,116.6474609375
3294312212445.4043,7.525948312029789e+19,7.184374,634038.618445,5222009.686202,-11454.545455,709807838.640115,26.23193359375
3294341010046.726,5.894812685422064e+19,7.113647,744456.118481,5354039.030176,-11700.0,563246771.045527,17.51171875
3294357664972.573,1.858946797950289e+20,7.446178,752426.420419,5309298.359619,-13153.846154,1623571476.063948,45.7041015625
3294929914678.62,5.754185285018811e+19,7.106656,615781.396854,5211568.939994,-5400.0,689317297.350681,17.6728515625
3294982821157.2876,1.3431634133157732e+20,7.352086,663298.328603,5290271.646533,-7000.0,1184566972.611355,27.34521484375
3295149092651.356,4.964748497851913e+19,7.063932,1036353.382438,5819814.705385,-3000.0,682813181.355555,23.22216796875
3295752270372.7036,7.489599592056054e+19,7.182972,125799.497436,4939310.624656,-8289.473684,868050844.382128,34.640625
3295861665789.796,8.127061703575904e+19,7.206622,757928.339168,5356514.130169,-13000.0,797388032.370004,21.35595703125
3295927042741.1367,1.4813761592294756e+20,7.380444,836267.933618,5425620.430318,-11076.923077,1656673157.815049,41.69140625
3296241337888.191,6.033755044540471e+19,7.120392,188468.583547,5001521.98401,-12857.142857,769035940.916479,22.759765625
3296522862113.7227,1.921249936728716e+20,7.455723,193346.155679,5016913.045462,-12600.0,2152809037.160644,45.765625
3296840723100.1973,5.403590552566909e+19,7.088455,897827.55418,5647184.304071,-6300.0,506653641.989936,13.43701171875
3296842557539.6626,4.480192350536709e+19,7.034198,-9521.135021,4475808.296636,-18146.341463,823984311.967471,24.568359375
3296920897764.641,9.079896642512549e+19,7.238721,711908.714151,5326052.106677,-10800.0,842696715.617247,16.10693359375
3297247056265.2744,1.6711057840793282e+20,7.415336,747261.473275,5386706.449319,-11000.0,1564803205.780203,44.56884765625
3297362187249.5947,2.3097399397881846e+20,7.509042,144894.073749,4959221.289588,-11142.857143,2660861801.72401,53.8037109375
3297443677222.7363,1.5777033818179558e+20,7.398684,423380.765166,5018144.516261,-4153.846154,1089895859.051772,34.7900390625
3297447616315.4287,3.373649585665333e+20,7.618733,884488.517634,5491172.463111,-8000.0,2916756368.664219,73.6875
3297538781333.9067,1.0037286143921006e+20,7.267744,135337.191726,4931738.185469,-15765.582972,1721418587.975517,25.537109375
3297677232035.7295,3.086013487294313e+20,7.592932,1903534.83449,7241987.404576,-19621.621622,3446518464.438236,39.79052734375
3297694700076.549,9.311682177669854e+19,7.246019,172314.304499,4994389.187828,-4180.952381,1136153193.04683,30.96630859375
3297978830695.5166,1.506865984752079e+21,8.05205,826662.806492,5347766.667229,-12810.810811,10393288350.611599,85.6865234375
3298823139045.4175,7.110503704467283e+19,7.167934,786544.610659,5388354.590247,-12600.0,867965151.006193,28.11181640625
3298989947776.0327,3.390773719423196e+20,7.620199,314358.620479,5116623.340941,-2000.0,2550701736.247543,51.1845703125
3299061474384.755,5.822862273684883e+19,7.110091,677804.470728,5280220.503745,-8250.0,586331672.442055,27.32275390625
3299092777569.9775,1.0674170666228213e+21,7.952223,42295.845677,4798475.827244,-9900.0,7459394255.348063,81.07763671875
3299093768354.393,1.0629909939772447e+20,7.284353,108147.842818,4768172.463722,-8100.0,1015065556.506367,31.71435546875
3299867614149.0327,6.974417588891543e+22,9.162339,1720536.154174,6707089.870519,-18648.648649,219264604796.07288,812.35693359375
3299984988269.0776,1.76654151136355e+20,7.431416,1024977.024727,5709921.355178,-12000.0,1474011468.878247,31.34033203125
3300001672173.294,1.5443477888240746e+20,7.392497,574620.92798,5274704.738108,-12600.0,1617635491.798444,34.49658203125
3300209819110.823,4.783303865284936e+19,7.053152,1030894.137991,5538208.08084,-6428.571429,684763660.592967,30.43603515625
